Sale_Code,Item_number,Product,Year_Ori,Month_Ori,Year,Month,Item_Type,Sales,Sector,Hotel,Residence,Property,Growth_old,Growth
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,361.85,Hospitality,Amara Singapore,,AMARA SINGAPORE,-8,-0.8
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,361.85,Hospitality,Amara Singapore,,AMARA SINGAPORE,-25,-2.5
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,361.85,Hospitality,Amara Singapore,,AMARA SINGAPORE,-74,-7.4
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,361.85,Hospitality,Amara Singapore,,AMARA SINGAPORE,-92,-9.2
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,361.85,Hospitality,Amara Singapore,,AMARA SINGAPORE,-96,-9.6
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,361.85,Hospitality,Amara Singapore,,AMARA SINGAPORE,7,0.7
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,361.85,Hospitality,Amara Singapore,,AMARA SINGAPORE,-97,-9.7
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,361.85,Hospitality,Amara Singapore,,AMARA SINGAPORE,-65,-6.5
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,361.85,Hospitality,Amara Singapore,,AMARA SINGAPORE,-34,-3.4
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,361.85,Hospitality,Amara Singapore,,AMARA SINGAPORE,-54,-5.4
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,368.94,Hospitality,Amara Singapore,,AMARA SINGAPORE,56,5.6
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,368.94,Hospitality,Amara Singapore,,AMARA SINGAPORE,72,7.2
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,368.94,Hospitality,Amara Singapore,,AMARA SINGAPORE,26,2.6
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,368.94,Hospitality,Amara Singapore,,AMARA SINGAPORE,-89,-8.9
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,368.94,Hospitality,Amara Singapore,,AMARA SINGAPORE,7,0.7
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,368.94,Hospitality,Amara Singapore,,AMARA SINGAPORE,42,4.2
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,-77,-7.7
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,-96,-9.6
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,-11,-1.1
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,83,8.3
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,-52,-5.2
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,57,5.7
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,-1,-0.1
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,-32,-3.2
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,-69,-6.9
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,41,4.1
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,-82,-8.2
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,-59,-5.9
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,-94,-9.4
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,72,7.2
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,87,8.7
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,-66,-6.6
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,61,6.1
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,-63,-6.3
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,39,3.9
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,39,3.9
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,3,0.3
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,34,3.4
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,-92,-9.2
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,97,9.7
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,-18,-1.8
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,91,9.1
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,-84,-8.4
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,-53,-5.3
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,94,9.4
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,-91,-9.1
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,-98,-9.8
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,-9,-0.9
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,90,9
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,76,7.6
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,376.04,Hospitality,Amara Singapore,,AMARA SINGAPORE,-37,-3.7
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,383.13,Hospitality,Amara Singapore,,AMARA SINGAPORE,-5,-0.5
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,383.13,Hospitality,Amara Singapore,,AMARA SINGAPORE,-7,-0.7
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,383.13,Hospitality,Amara Singapore,,AMARA SINGAPORE,-67,-6.7
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,383.13,Hospitality,Amara Singapore,,AMARA SINGAPORE,-53,-5.3
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,383.13,Hospitality,Amara Singapore,,AMARA SINGAPORE,-29,-2.9
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,383.13,Hospitality,Amara Singapore,,AMARA SINGAPORE,-89,-8.9
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,383.13,Hospitality,Amara Singapore,,AMARA SINGAPORE,84,8.4
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,383.13,Hospitality,Amara Singapore,,AMARA SINGAPORE,-31,-3.1
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,383.13,Hospitality,Amara Singapore,,AMARA SINGAPORE,-59,-5.9
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,383.13,Hospitality,Amara Singapore,,AMARA SINGAPORE,81,8.1
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,383.13,Hospitality,Amara Singapore,,AMARA SINGAPORE,0,0
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,383.13,Hospitality,Amara Singapore,,AMARA SINGAPORE,-26,-2.6
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,383.13,Hospitality,Amara Singapore,,AMARA SINGAPORE,-20,-2
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,383.13,Hospitality,Amara Singapore,,AMARA SINGAPORE,-61,-6.1
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,383.13,Hospitality,Amara Singapore,,AMARA SINGAPORE,38,3.8
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,383.13,Hospitality,Amara Singapore,,AMARA SINGAPORE,-9,-0.9
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,383.13,Hospitality,Amara Singapore,,AMARA SINGAPORE,43,4.3
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,383.13,Hospitality,Amara Singapore,,AMARA SINGAPORE,-53,-5.3
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,383.13,Hospitality,Amara Singapore,,AMARA SINGAPORE,-25,-2.5
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,383.13,Hospitality,Amara Singapore,,AMARA SINGAPORE,-96,-9.6
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,383.13,Hospitality,Amara Singapore,,AMARA SINGAPORE,-12,-1.2
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,383.13,Hospitality,Amara Singapore,,AMARA SINGAPORE,-47,-4.7
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,418.61,Hospitality,Amara Singapore,,AMARA SINGAPORE,-20,-2
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,418.61,Hospitality,Amara Singapore,,AMARA SINGAPORE,29,2.9
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,418.61,Hospitality,Amara Singapore,,AMARA SINGAPORE,-47,-4.7
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,418.61,Hospitality,Amara Singapore,,AMARA SINGAPORE,-74,-7.4
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,418.61,Hospitality,Amara Singapore,,AMARA SINGAPORE,-74,-7.4
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,418.61,Hospitality,Amara Singapore,,AMARA SINGAPORE,16,1.6
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,425.7,Hospitality,Amara Singapore,,AMARA SINGAPORE,-33,-3.3
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,425.7,Hospitality,Amara Singapore,,AMARA SINGAPORE,-19,-1.9
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,496.65,Hospitality,Amara Singapore,,AMARA SINGAPORE,8,0.8
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,503.75,Hospitality,Amara Singapore,,AMARA SINGAPORE,-97,-9.7
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,581.79,Hospitality,Amara Singapore,,AMARA SINGAPORE,65,6.5
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,581.79,Hospitality,Amara Singapore,,AMARA SINGAPORE,91,9.1
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,581.79,Hospitality,Amara Singapore,,AMARA SINGAPORE,-8,-0.8
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,659.84,Hospitality,Amara Singapore,,AMARA SINGAPORE,40,4
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,659.84,Hospitality,Amara Singapore,,AMARA SINGAPORE,-43,-4.3
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,659.84,Hospitality,Amara Singapore,,AMARA SINGAPORE,-57,-5.7
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,659.84,Hospitality,Amara Singapore,,AMARA SINGAPORE,94,9.4
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,659.84,Hospitality,Amara Singapore,,AMARA SINGAPORE,1,0.1
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,659.84,Hospitality,Amara Singapore,,AMARA SINGAPORE,21,2.1
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,659.84,Hospitality,Amara Singapore,,AMARA SINGAPORE,86,8.6
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,659.84,Hospitality,Amara Singapore,,AMARA SINGAPORE,89,8.9
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,659.84,Hospitality,Amara Singapore,,AMARA SINGAPORE,10,1
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,681.12,Hospitality,Amara Singapore,,AMARA SINGAPORE,-56,-5.6
805,CS01 RED,Carpet,2011,Jun,2011,JUN,Material,681.12,Hospitality,Amara Singapore,,AMARA SINGAPORE,-81,-8.1
731,CS01 RED,Carpet,2012,Dec,2012,DEC,Material,996.8,Residential,,THE ORCHARD RESIDENCES,THE ORCHARD RESIDENCES,86,8.6
853,CS01 RED,Carpet,2012,Jun,2012,JUN,Material,1040,Residential,,PEOPLE'S PARK COMPLEX,PEOPLE'S PARK COMPLEX,-29,-2.9
805,CS01 RED,Carpet,2014,Dec,2014,DEC,Material,636,Hospitality,Orchard Hotel Singapore,,ORCHARD HOTEL SINGAPORE,30,3
815,CS01 RED,Carpet,2015,Nov,2015,NOV,Material,1465.4,Hospitality,Hotel Boss,,HOTEL BOSS,7,0.7
815,CS01 RED,Carpet,2015,Nov,2015,NOV,Material,148005.4,Hospitality,Hotel Boss,,HOTEL BOSS,-44,-4.4
758,CS01 RED,Carpet,2016,Jan,2016,JAN,Material,284,Residential,,EAST COAST RESIDENCES,EAST COAST RESIDENCES,-30,-3
758,CS01 RED,Carpet,2016,Jan,2016,JAN,Material,2142.88,Residential,,BARTLEY RESIDENCES,BARTLEY RESIDENCES,-27,-2.7
805,CS01 RED,Carpet,2016,Jul,2016,JUL,Material,62582.4,Hospitality,"Four Points by Sheraton Singapore, Riverview",,"FOUR POINTS BY SHERATON SINGAPORE, RIVERVIEW",65,6.5
805,CS01 RED,Carpet,2016,May,2016,MAY,Material,25171.2,Hospitality,"Four Points by Sheraton Singapore, Riverview",,"FOUR POINTS BY SHERATON SINGAPORE, RIVERVIEW",-67,-6.7
805,CS01 RED,Carpet,2016,Sep,2016,SEP,Material,4809.6,Hospitality,"Four Points by Sheraton Singapore, Riverview",,"FOUR POINTS BY SHERATON SINGAPORE, RIVERVIEW",-59,-5.9
892,CS02 LIME,Carpet,2011,Aug,2011,AUG,Material,2157.3,Residential,,KOVAN RESIDENCES,KOVAN RESIDENCES,2,0.2
815,CS02 LIME,Carpet,2011,Nov,2011,NOV,Material,640,Hospitality,York Hotel,,YORK HOTEL,-56,-5.6
737,CS02 LIME,Carpet,2012,Feb,2012,FEB,Material,360,Hospitality,Grand Hyatt Singapore,,GRAND HYATT SINGAPORE,99,9.9
992,CS02 LIME,Carpet,2012,May,2012,MAY,Material,142.75,Hospitality,Copthorne King Hotel Singapore,,COPTHORNE KING HOTEL SINGAPORE,-78,-7.8
992,CS02 LIME,Carpet,2012,May,2012,MAY,Material,5995.5,Hospitality,Copthorne King Hotel Singapore,,COPTHORNE KING HOTEL SINGAPORE,17,1.7
940,CS02 LIME,Carpet,2013,Mar,2013,MAR,Material,643.8,Hospitality,Copthorne King Hotel Singapore,,COPTHORNE KING HOTEL SINGAPORE,82,8.2
940,CS02 LIME,Carpet,2013,Mar,2013,MAR,Material,2797.2,Hospitality,Copthorne King Hotel Singapore,,COPTHORNE KING HOTEL SINGAPORE,100,10
940,CS02 LIME,Carpet,2013,Mar,2013,MAR,Material,3441,Hospitality,Copthorne King Hotel Singapore,,COPTHORNE KING HOTEL SINGAPORE,71,7.1
732,CS02 LIME,Carpet,2013,Mar,2013,MAR,Material,300,Residential,,THE SEA VIEW,THE SEA VIEW,0,0
713,CS02 LIME,Carpet,2013,Mar,2013,MAR,Material,1008,Residential,,THE ATRIA AT MEYER,THE ATRIA AT MEYER,23,2.3
713,CS02 LIME,Carpet,2013,Sep,2013,SEP,Material,1130,Residential,,JALAN BESAR PLAZA,JALAN BESAR PLAZA,-93,-9.3
805,CS02 LIME,Carpet,2014,Dec,2014,DEC,Material,1471.32,Hospitality,"Shangri-La's Rasa Sentosa Resort & Spa, Singapore",,"SHANGRI-LA'S RASA SENTOSA RESORT & SPA, SINGAPORE",67,6.7
805,CS02 LIME,Carpet,2014,Dec,2014,DEC,Material,4585.61,Hospitality,"Shangri-La's Rasa Sentosa Resort & Spa, Singapore",,"SHANGRI-LA'S RASA SENTOSA RESORT & SPA, SINGAPORE",25,2.5
805,CS02 LIME,Carpet,2014,Dec,2014,DEC,Material,7356.6,Hospitality,"Shangri-La's Rasa Sentosa Resort & Spa, Singapore",,"SHANGRI-LA'S RASA SENTOSA RESORT & SPA, SINGAPORE",27,2.7
805,CS02 LIME,Carpet,2014,Jul,2014,JUL,Material,5140.43,Hospitality,Royal Plaza,,ROYAL PLAZA,-42,-4.2
815,CS02 LIME,Carpet,2014,Mar,2014,MAR,Material,150,Residential,,THE INTERLACE,THE INTERLACE,-84,-8.4
815,CS03 BLUE,Carpet,2011,Jan,2011,JAN,Material,150,Hospitality,InterContinental Singapore,,INTERCONTINENTAL SINGAPORE,-30,-3
805,CS03 BLUE,Carpet,2011,Jan,2011,JAN,Material,2433.2,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-37,-3.7
737,CS03 BLUE,Carpet,2012,Feb,2012,FEB,Material,5270.4,Hospitality,Grand Hyatt Singapore,,GRAND HYATT SINGAPORE,17,1.7
768,CS03 BLUE,Carpet,2014,Jan,2014,JAN,Material,1483.02,Hospitality,The Fullerton Hotel,,THE FULLERTON HOTEL,60,6
721,CS03 BLUE,Carpet,2015,Aug,2015,AUG,Material,1920,Hospitality,Marina Bay Sands Singapore,,MARINA BAY SANDS SINGAPORE,-95,-9.5
713,CS03 BLUE,Carpet,2015,Dec,2015,DEC,Material,4800,Hospitality,Marina Bay Sands Singapore,,MARINA BAY SANDS SINGAPORE,43,4.3
757,CS03 BLUE,Carpet,2015,Dec,2015,DEC,Material,1022.84,Residential,,ASTOR,ASTOR,-10,-1
721,CS03 BLUE,Carpet,2015,Feb,2015,FEB,Material,3264,Hospitality,Marina Bay Sands Singapore,,MARINA BAY SANDS SINGAPORE,69,6.9
721,CS03 BLUE,Carpet,2015,Jul,2015,JUL,Material,1920,Hospitality,Marina Bay Sands Singapore,,MARINA BAY SANDS SINGAPORE,12,1.2
721,CS03 BLUE,Carpet,2015,Mar,2015,MAR,Material,1440,Hospitality,Marina Bay Sands Singapore,,MARINA BAY SANDS SINGAPORE,-49,-4.9
721,CS03 BLUE,Carpet,2015,May,2015,MAY,Material,1440,Hospitality,Marina Bay Sands Singapore,,MARINA BAY SANDS SINGAPORE,-80,-8
721,CS03 BLUE,Carpet,2015,Oct,2015,OCT,Material,660,Hospitality,Marina Bay Sands Singapore,,MARINA BAY SANDS SINGAPORE,39,3.9
713,CS03 BLUE,Carpet,2016,Aug,2016,AUG,Material,1156.8,Hospitality,Marina Bay Sands Singapore,,MARINA BAY SANDS SINGAPORE,64,6.4
713,CS03 BLUE,Carpet,2016,Aug,2016,AUG,Material,5563.2,Hospitality,Marina Bay Sands Singapore,,MARINA BAY SANDS SINGAPORE,-98,-9.8
721,CS03 BLUE,Carpet,2016,Jan,2016,JAN,Material,880,Hospitality,Marina Bay Sands Singapore,,MARINA BAY SANDS SINGAPORE,-72,-7.2
732,CS03 BLUE,Carpet,2016,Jun,2016,JUN,Material,310,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,15,1.5
721,CS03 BLUE,Carpet,2016,Mar,2016,MAR,Material,2400,Hospitality,Marina Bay Sands Singapore,,MARINA BAY SANDS SINGAPORE,70,7
726,CS04 ORANGE,Carpet,2011,Aug,2011,AUG,Material,429,Residential,,WATERFALL GARDENS,WATERFALL GARDENS,75,7.5
704,CS04 ORANGE,Carpet,2011,Dec,2011,DEC,Material,329.36,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,51,5.1
722,CS04 ORANGE,Carpet,2011,Mar,2011,MAR,Material,1069.32,Residential,,RIS GRANDEUR,RIS GRANDEUR,82,8.2
805,CS04 ORANGE,Carpet,2011,Nov,2011,NOV,Material,157.5,Hospitality,Grand Park City Hall,,GRAND PARK CITY HALL,-95,-9.5
805,CS04 ORANGE,Carpet,2011,Nov,2011,NOV,Material,1050,Hospitality,Grand Park City Hall,,GRAND PARK CITY HALL,73,7.3
805,CS04 ORANGE,Carpet,2012,Dec,2012,DEC,Material,5280,Hospitality,Grand Park City Hall,,GRAND PARK CITY HALL,2,0.2
805,CS04 ORANGE,Carpet,2012,Dec,2012,DEC,Material,5280,Hospitality,Grand Park City Hall,,GRAND PARK CITY HALL,-41,-4.1
805,CS04 ORANGE,Carpet,2012,Dec,2012,DEC,Material,5280,Hospitality,Grand Park City Hall,,GRAND PARK CITY HALL,73,7.3
805,CS04 ORANGE,Carpet,2012,Dec,2012,DEC,Material,5280,Hospitality,Grand Park City Hall,,GRAND PARK CITY HALL,-45,-4.5
805,CS04 ORANGE,Carpet,2012,Dec,2012,DEC,Material,5280,Hospitality,Grand Park City Hall,,GRAND PARK CITY HALL,-60,-6
805,CS04 ORANGE,Carpet,2012,Dec,2012,DEC,Material,5280,Hospitality,Grand Park City Hall,,GRAND PARK CITY HALL,-45,-4.5
805,CS04 ORANGE,Carpet,2012,Dec,2012,DEC,Material,5280,Hospitality,Grand Park City Hall,,GRAND PARK CITY HALL,90,9
805,CS04 ORANGE,Carpet,2012,Dec,2012,DEC,Material,5280,Hospitality,Grand Park City Hall,,GRAND PARK CITY HALL,47,4.7
805,CS04 ORANGE,Carpet,2012,Dec,2012,DEC,Material,5280,Hospitality,Grand Park City Hall,,GRAND PARK CITY HALL,-30,-3
805,CS04 ORANGE,Carpet,2012,Dec,2012,DEC,Material,5280,Hospitality,Grand Park City Hall,,GRAND PARK CITY HALL,98,9.8
815,CS04 ORANGE,Carpet,2013,Aug,2013,AUG,Material,667.68,Hospitality,InterContinental Singapore,,INTERCONTINENTAL SINGAPORE,-69,-6.9
722,CS04 ORANGE,Carpet,2013,Sep,2013,SEP,Material,381.6,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-54,-5.4
759,CS04 ORANGE,Carpet,2014,Feb,2014,FEB,Material,2465,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-11,-1.1
805,CS04 ORANGE,Carpet,2015,Sep,2015,SEP,Material,1590,Hospitality,"Four Points by Sheraton Singapore, Riverview",,"FOUR POINTS BY SHERATON SINGAPORE, RIVERVIEW",-2,-0.2
805,CS05 PURPLE,Carpet,2011,Jan,2011,JAN,Material,2591.2,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,69,6.9
805,CS05 PURPLE,Carpet,2011,Nov,2011,NOV,Material,157.5,Hospitality,Grand Park City Hall,,GRAND PARK CITY HALL,89,8.9
805,CS05 PURPLE,Carpet,2011,Nov,2011,NOV,Material,1050,Hospitality,Grand Park City Hall,,GRAND PARK CITY HALL,-13,-1.3
805,CS05 PURPLE,Carpet,2014,Dec,2014,DEC,Material,5828.32,Hospitality,"Shangri-La's Rasa Sentosa Resort & Spa, Singapore",,"SHANGRI-LA'S RASA SENTOSA RESORT & SPA, SINGAPORE",56,5.6
805,CS05 PURPLE,Carpet,2014,Dec,2014,DEC,Material,8771.68,Hospitality,"Shangri-La's Rasa Sentosa Resort & Spa, Singapore",,"SHANGRI-LA'S RASA SENTOSA RESORT & SPA, SINGAPORE",39,3.9
805,CS05 PURPLE,Carpet,2015,Aug,2015,AUG,Material,8644.8,Hospitality,"Four Points by Sheraton Singapore, Riverview",,"FOUR POINTS BY SHERATON SINGAPORE, RIVERVIEW",85,8.5
805,CS05 PURPLE,Carpet,2015,Dec,2015,DEC,Material,1591.2,Hospitality,"Four Points by Sheraton Singapore, Riverview",,"FOUR POINTS BY SHERATON SINGAPORE, RIVERVIEW",71,7.1
757,CS05 PURPLE,Carpet,2015,Dec,2015,DEC,Material,203,Residential,,ASTOR,ASTOR,-98,-9.8
757,CS05 PURPLE,Carpet,2015,Dec,2015,DEC,Material,1074.26,Residential,,ASTOR,ASTOR,92,9.2
805,CS05 PURPLE,Carpet,2015,Jul,2015,JUL,Material,1428.8,Hospitality,The Elizabeth,,THE ELIZABETH,6,0.6
805,CS05 PURPLE,Carpet,2015,Jun,2015,JUN,Material,714.4,Hospitality,The Elizabeth,,THE ELIZABETH,89,8.9
805,CS05 PURPLE,Carpet,2015,Jun,2015,JUN,Material,5000.8,Hospitality,The Elizabeth,,THE ELIZABETH,-7,-0.7
815,CS05 PURPLE,Carpet,2016,Feb,2016,FEB,Material,450,Residential,,WESTWOOD PARK,WESTWOOD PARK,75,7.5
713,CS05 PURPLE,Carpet,2016,Jul,2016,JUL,Material,675,Hospitality,Marina Bay Sands Singapore,,MARINA BAY SANDS SINGAPORE,-17,-1.7
721,CS05 PURPLE,Carpet,2016,Jul,2016,JUL,Material,675,Hospitality,Marina Bay Sands Singapore,,MARINA BAY SANDS SINGAPORE,-76,-7.6
758,CS05 PURPLE,Carpet,2016,May,2016,MAY,Material,203.5,Residential,,COSTA RHU,COSTA RHU,82,8.2
938,CS05 PURPLE,Carpet,2016,May,2016,MAY,Material,345,Residential,,PARC OLYMPIA,PARC OLYMPIA,83,8.3
737,CS05 PURPLE,Carpet,2016,Oct,2016,OCT,Material,700,Hospitality,Orchard Parade Hotel,,ORCHARD PARADE HOTEL,-89,-8.9
737,CS05 PURPLE,Carpet,2016,Oct,2016,OCT,Material,4800,Hospitality,Orchard Parade Hotel,,ORCHARD PARADE HOTEL,36,3.6
805,CS05 PURPLE,Carpet,2016,Sep,2016,SEP,Material,1873.04,Hospitality,"Four Points by Sheraton Singapore, Riverview",,"FOUR POINTS BY SHERATON SINGAPORE, RIVERVIEW",81,8.1
763,CS05 PURPLE,Carpet,2016,Sep,2016,SEP,Material,4200,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,28,2.8
809,CW004,Flooring,2011,Jun,2011,JUN,Material,1350,Hospitality,"Swissotel The Stamford, Singapore",,"SWISSOTEL THE STAMFORD, SINGAPORE",43,4.3
722,CW004,Flooring,2013,Apr,2013,APR,Material,141.25,Residential,,CHESTNUT VILLE,CHESTNUT VILLE,-22,-2.2
722,CW004,Flooring,2013,Apr,2013,APR,Material,4096.25,Residential,,CHESTNUT VILLE,CHESTNUT VILLE,67,6.7
760,CW004,Flooring,2014,Oct,2014,OCT,Material,26,Residential,,THE 101,THE 101,-93,-9.3
758,CW004,Flooring,2015,Nov,2015,NOV,Material,840,Residential,,THE PALETTE,THE PALETTE,-99,-9.9
758,CW004,Flooring,2015,Nov,2015,NOV,Material,1050,Residential,,SKYLINE RESIDENCES,SKYLINE RESIDENCES,-57,-5.7
758,CW004,Flooring,2015,Nov,2015,NOV,Material,1365,Residential,,SKYLINE RESIDENCES,SKYLINE RESIDENCES,9,0.9
