Sales_Code,Item_number,Product,Year_Ori,Month_Ori,Year,Month,Item_Type,Sales,Sector,Hotel,Residence,Property,Growth
776,nai5605,Wallcovering,2012,Sep,2012,SEP,Material,510,Residential,,THE ARTE,THE ARTE,-21
955,nai5605,Wallcovering,2013,Apr,2013,APR,Material,697.5,Residential,,THE QUAYSIDE,THE QUAYSIDE,58
732,nai5605,Wallcovering,2013,Feb,2013,FEB,Material,9.9,Residential,,SKY@ELEVEN,SKY@ELEVEN,-7
704,nai5605,Wallcovering,2013,Jul,2013,JUL,Material,702,Residential,,MANDALE HEIGHTS,MANDALE HEIGHTS,-23
976,nai5605,Wallcovering,2013,May,2013,MAY,Material,2052,Residential,,BALMORAL RESIDENCES,BALMORAL RESIDENCES,82
768,nai5605,Wallcovering,2013,Nov,2013,NOV,Material,289,Residential,,THE TOMLINSON,THE TOMLINSON,34
768,nai5605,Wallcovering,2013,Nov,2013,NOV,Material,850,Residential,,THE TOMLINSON,THE TOMLINSON,39
732,nai5605,Wallcovering,2016,Aug,2016,AUG,Material,135,Residential,,Q BAY RESIDENCES,Q BAY RESIDENCES,-23
758,nai5605,Wallcovering,2016,Jul,2016,JUL,Material,210,Residential,,RIVERSOUND RESIDENCE,RIVERSOUND RESIDENCE,12
776,nai5606,Wallcovering,2012,Jul,2012,JUL,Material,510,Residential,,THE MAKENA,THE MAKENA,-8
732,nai5606,Wallcovering,2013,Feb,2013,FEB,Material,9.9,Residential,,SKY@ELEVEN,SKY@ELEVEN,-88
722,nai5606,Wallcovering,2013,Jan,2013,JAN,Material,210,Residential,,URBAN VISTA,URBAN VISTA,98
722,nai5606,Wallcovering,2013,Jan,2013,JAN,Material,420,Residential,,URBAN VISTA,URBAN VISTA,-56
713,nai5606,Wallcovering,2013,May,2013,MAY,Material,1016,Residential,,MI CASA,MI CASA,95
803,nai5606,Wallcovering,2013,May,2013,MAY,Material,2067,Residential,,COSTA RHU,COSTA RHU,84
938,nai5606,Wallcovering,2014,Dec,2014,DEC,Material,699,Residential,,THE SOVEREIGN,THE SOVEREIGN,-13
815,nai5606,Wallcovering,2014,Feb,2014,FEB,Material,274.5,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-60
758,nai5606,Wallcovering,2016,Apr,2016,APR,Material,390,Residential,,1 CANBERRA,1 CANBERRA,18
732,nai5606,Wallcovering,2016,Aug,2016,AUG,Material,135,Residential,,Q BAY RESIDENCES,Q BAY RESIDENCES,-74
732,nai5606,Wallcovering,2016,Jun,2016,JUN,Material,289,Residential,,THOMSON 800,THOMSON 800,39
803,nai5607,Wallcovering,2011,Feb,2011,FEB,Material,274.72,Hospitality,85 Beach Garden Hotel,,85 BEACH GARDEN HOTEL,-46
940,nai5607,Wallcovering,2011,Jan,2011,JAN,Material,2072,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-14
713,nai5607,Wallcovering,2011,Nov,2011,NOV,Material,210,Residential,,SEA VIEW PARK,SEA VIEW PARK,6
713,nai5607,Wallcovering,2011,Nov,2011,NOV,Material,840,Residential,,SEA VIEW PARK,SEA VIEW PARK,-80
713,nai5607,Wallcovering,2011,Nov,2011,NOV,Material,840,Residential,,SEA VIEW PARK,SEA VIEW PARK,65
738,nai5607,Wallcovering,2012,Feb,2012,FEB,Material,540,Residential,,VIZ AT HOLLAND,VIZ AT HOLLAND,55
732,nai5607,Wallcovering,2013,Feb,2013,FEB,Material,9.9,Residential,,SUNVILLE,SUNVILLE,7
737,nai5607,Wallcovering,2013,Feb,2013,FEB,Material,135,Residential,,THE ABERDEEN,THE ABERDEEN,-58
976,nai5607,Wallcovering,2013,Jan,2013,JAN,Material,700,Residential,,8@WOODLEIGH,8@WOODLEIGH,-3
758,nai5607,Wallcovering,2014,Apr,2014,APR,Material,510,Residential,,THE SOUND,THE SOUND,88
976,nai5607,Wallcovering,2014,Dec,2014,DEC,Material,975,Residential,,THE SCALA,THE SCALA,16
815,nai5607,Wallcovering,2015,Dec,2015,DEC,Material,1020,Residential,,GREEN HILL ESTATE,GREEN HILL ESTATE,50
760,nai5607,Wallcovering,2016,Aug,2016,AUG,Material,289.8,Residential,,HOLLAND PEAK,HOLLAND PEAK,-54
760,nai5607,Wallcovering,2016,Oct,2016,OCT,Material,495,Residential,,HOLLAND PEAK,HOLLAND PEAK,-33
763,nai5607,Wallcovering,2016,Oct,2016,OCT,Material,579.3,Residential,,LUSH ACRES,LUSH ACRES,-37
763,nai5607,Wallcovering,2016,Oct,2016,OCT,Material,1544.8,Residential,,LUSH ACRES,LUSH ACRES,-78
939,nai5607,Wallcovering,2016,Sep,2016,SEP,Material,390,Residential,,BARTLEY RESIDENCES,BARTLEY RESIDENCES,67
992,nai5608,Wallcovering,2011,Dec,2011,DEC,Material,390,Residential,,CLOVER BY THE PARK,CLOVER BY THE PARK,-74
707,nai5608,Wallcovering,2011,Oct,2011,OCT,Material,700,Residential,,BELLE VUE RESIDENCES,BELLE VUE RESIDENCES,23
825,nai5608,Wallcovering,2012,Dec,2012,DEC,Material,211.2,Residential,,PARC SEABREEZE,PARC SEABREEZE,12
825,nai5608,Wallcovering,2012,Dec,2012,DEC,Material,352,Residential,,PARC SEABREEZE,PARC SEABREEZE,31
738,nai5608,Wallcovering,2012,Jan,2012,JAN,Material,540,Residential,,WATERFRONT WAVES,WATERFRONT WAVES,-37
938,nai5608,Wallcovering,2012,Jul,2012,JUL,Material,1020,Residential,,MARINA BAY SUITES,MARINA BAY SUITES,-14
938,nai5608,Wallcovering,2012,Jul,2012,JUL,Material,2040,Residential,,MARINA BAY SUITES,MARINA BAY SUITES,-46
713,nai5608,Wallcovering,2012,Oct,2012,OCT,Material,135,Residential,,THE ANSLEY,THE ANSLEY,-80
853,nai5608,Wallcovering,2013,Aug,2013,AUG,Material,510,Residential,,THE ORCHARD RESIDENCES,THE ORCHARD RESIDENCES,-70
722,nai5608,Wallcovering,2013,Dec,2013,DEC,Material,275,Hospitality,Rendezvous Hotel Singapore,,RENDEZVOUS HOTEL SINGAPORE,89
732,nai5608,Wallcovering,2013,Feb,2013,FEB,Material,9.9,Residential,,SUNVILLE,SUNVILLE,-46
732,nai5608,Wallcovering,2013,Feb,2013,FEB,Material,9.9,Residential,,THE BAYSHORE,THE BAYSHORE,61
732,nai5608,Wallcovering,2013,Feb,2013,FEB,Material,9.9,Residential,,THE BAYSHORE,THE BAYSHORE,-32
704,nai5608,Wallcovering,2013,Jun,2013,JUN,Material,375,Residential,,MANDALE HEIGHTS,MANDALE HEIGHTS,52
713,nai5608,Wallcovering,2013,Oct,2013,OCT,Material,2090,Residential,,CASA FORTUNA,CASA FORTUNA,-17
939,nai5608,Wallcovering,2014,Apr,2014,APR,Material,525,Residential,,THE MINTON,THE MINTON,58
722,nai5608,Wallcovering,2014,Feb,2014,FEB,Material,2062.5,Hospitality,Rendezvous Hotel Singapore,,RENDEZVOUS HOTEL SINGAPORE,-76
761,nai5608,Wallcovering,2014,May,2014,MAY,Material,289.8,Residential,,THE CLAYMORE,THE CLAYMORE,50
761,nai5608,Wallcovering,2014,May,2014,MAY,Material,378,Residential,,THE CLAYMORE,THE CLAYMORE,-56
735,nai5609,Wallcovering,2011,Aug,2011,AUG,Material,700,Residential,,EDELWEISS PARK CONDOMINIUM,EDELWEISS PARK CONDOMINIUM,87
726,nai5609,Wallcovering,2011,Dec,2011,DEC,Material,290,Residential,,NASSIM PARK RESIDENCES,NASSIM PARK RESIDENCES,97
726,nai5609,Wallcovering,2011,Dec,2011,DEC,Material,580,Residential,,NASSIM PARK RESIDENCES,NASSIM PARK RESIDENCES,18
726,nai5609,Wallcovering,2011,Dec,2011,DEC,Material,580,Residential,,NASSIM PARK RESIDENCES,NASSIM PARK RESIDENCES,-3
815,nai5609,Wallcovering,2011,Dec,2011,DEC,Material,2100,Residential,,ASPEN HEIGHTS,ASPEN HEIGHTS,-5
704,nai5609,Wallcovering,2011,Jan,2011,JAN,Material,1955,Residential,,THE ORCHARD RESIDENCES,THE ORCHARD RESIDENCES,-13
704,nai5609,Wallcovering,2011,Jan,2011,JAN,Material,1955,Residential,,THE ORCHARD RESIDENCES,THE ORCHARD RESIDENCES,-94
939,nai5609,Wallcovering,2011,Jul,2011,JUL,Material,3000,Hospitality,"Swissotel The Stamford, Singapore",,"SWISSOTEL THE STAMFORD, SINGAPORE",-44
939,nai5609,Wallcovering,2011,Jul,2011,JUL,Material,18000,Hospitality,"Swissotel The Stamford, Singapore",,"SWISSOTEL THE STAMFORD, SINGAPORE",-11
735,nai5609,Wallcovering,2011,Oct,2011,OCT,Material,512,Residential,,CASA MERAH,CASA MERAH,-57
704,nai5609,Wallcovering,2012,Aug,2012,AUG,Material,212,Residential,,THE CASCADIA,THE CASCADIA,69
976,nai5609,Wallcovering,2012,Dec,2012,DEC,Material,1632,Residential,,D' DALVEY,D' DALVEY,37
976,nai5609,Wallcovering,2012,Dec,2012,DEC,Material,1632,Residential,,D' DALVEY,D' DALVEY,34
736,nai5609,Wallcovering,2012,Jan,2012,JAN,Material,2150,Residential,,THE ROCHESTER,THE ROCHESTER,100
736,nai5609,Wallcovering,2012,Jan,2012,JAN,Material,2200,Residential,,THE ROCHESTER,THE ROCHESTER,-50
814,nai5609,Wallcovering,2012,Jun,2012,JUN,Material,280,Hospitality,Sheraton Towers Singapore Hotel,,SHERATON TOWERS SINGAPORE HOTEL,-98
736,nai5609,Wallcovering,2012,Mar,2012,MAR,Material,135,Residential,,THE EQUATORIAL,THE EQUATORIAL,-12
853,nai5609,Wallcovering,2012,Nov,2012,NOV,Material,390,Residential,,DERBYSHIRE HEIGHTS,DERBYSHIRE HEIGHTS,-39
722,nai5609,Wallcovering,2012,Nov,2012,NOV,Material,1020,Residential,,JARDIN,JARDIN,-76
776,nai5609,Wallcovering,2012,Oct,2012,OCT,Material,720,Residential,,CASPIAN,CASPIAN,43
732,nai5609,Wallcovering,2013,Feb,2013,FEB,Material,9.9,Residential,,THE BAYSHORE,THE BAYSHORE,-37
762,nai5609,Wallcovering,2013,Oct,2013,OCT,Material,765,Residential,,KOVAN RESIDENCES,KOVAN RESIDENCES,-84
758,nai5609,Wallcovering,2014,Jul,2014,JUL,Material,816,Residential,,GOODWOOD RESIDENCE,GOODWOOD RESIDENCE,71
722,nai5610,Wallcovering,2011,Aug,2011,AUG,Material,112.5,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-5
722,nai5610,Wallcovering,2011,Aug,2011,AUG,Material,382.5,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,63
722,nai5610,Wallcovering,2011,Aug,2011,AUG,Material,630,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,60
722,nai5610,Wallcovering,2011,Aug,2011,AUG,Material,652.5,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-13
722,nai5610,Wallcovering,2011,Aug,2011,AUG,Material,900,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-10
722,nai5610,Wallcovering,2011,Aug,2011,AUG,Material,900,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-7
722,nai5610,Wallcovering,2011,Aug,2011,AUG,Material,1012.5,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-26
834,nai5610,Wallcovering,2011,Dec,2011,DEC,Material,562.5,Residential,,THE BELVEDERE,THE BELVEDERE,49
954,nai5610,Wallcovering,2011,Dec,2011,DEC,Material,700,Residential,,FERRARIA PARK CONDOMINIUM,FERRARIA PARK CONDOMINIUM,79
722,nai5610,Wallcovering,2011,Jun,2011,JUN,Material,135,Residential,,ONE FORT,ONE FORT,-44
722,nai5610,Wallcovering,2011,Jun,2011,JUN,Material,472.5,Residential,,ONE FORT,ONE FORT,-56
704,nai5610,Wallcovering,2011,Nov,2011,NOV,Material,186,Residential,,ARDMORE PARK,ARDMORE PARK,25
704,nai5610,Wallcovering,2011,Nov,2011,NOV,Material,217,Residential,,ARDMORE PARK,ARDMORE PARK,-63
735,nai5610,Wallcovering,2011,Nov,2011,NOV,Material,512,Residential,,CASA MERAH,CASA MERAH,-77
939,nai5610,Wallcovering,2011,Nov,2011,NOV,Material,1000,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-89
814,nai5610,Wallcovering,2011,Oct,2011,OCT,Material,1040,Residential,,ESPA,ESPA,74
814,nai5610,Wallcovering,2011,Oct,2011,OCT,Material,15600,Residential,,ESPA,ESPA,-69
815,nai5610,Wallcovering,2011,Sep,2011,SEP,Material,126,Residential,,PARK NATURA,PARK NATURA,-37
704,nai5610,Wallcovering,2011,Sep,2011,SEP,Material,434,Residential,,THE CASCADIA,THE CASCADIA,11
815,nai5610,Wallcovering,2011,Sep,2011,SEP,Material,441,Residential,,PARK NATURA,PARK NATURA,62
805,nai5610,Wallcovering,2012,Aug,2012,AUG,Material,1255.8,Hospitality,Grand Park City Hall,,GRAND PARK CITY HALL,-96
713,nai5610,Wallcovering,2012,Aug,2012,AUG,Material,390,Residential,,HAIG COURT,HAIG COURT,8
776,nai5610,Wallcovering,2012,Dec,2012,DEC,Material,138,Residential,,THE WATERINA,THE WATERINA,26
704,nai5610,Wallcovering,2012,Dec,2012,DEC,Material,232.5,Residential,,DAKOTA RESIDENCES,DAKOTA RESIDENCES,-6
776,nai5610,Wallcovering,2012,Dec,2012,DEC,Material,805,Residential,,THE WATERINA,THE WATERINA,19
805,nai5610,Wallcovering,2012,Feb,2012,FEB,Material,294,Hospitality,Park Hotel Clarke Quay,,PARK HOTEL CLARKE QUAY,80
805,nai5610,Wallcovering,2012,Feb,2012,FEB,Material,420,Hospitality,Park Hotel Clarke Quay,,PARK HOTEL CLARKE QUAY,-80
805,nai5610,Wallcovering,2012,Feb,2012,FEB,Material,651,Hospitality,Park Hotel Clarke Quay,,PARK HOTEL CLARKE QUAY,34
805,nai5610,Wallcovering,2012,Feb,2012,FEB,Material,735,Hospitality,Park Hotel Clarke Quay,,PARK HOTEL CLARKE QUAY,85
805,nai5610,Wallcovering,2012,Feb,2012,FEB,Material,3990,Hospitality,Park Hotel Clarke Quay,,PARK HOTEL CLARKE QUAY,-33
738,nai5610,Wallcovering,2012,Jan,2012,JAN,Material,787.5,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,99
938,nai5610,Wallcovering,2012,May,2012,MAY,Material,787.5,Residential,,THE TROPICA,THE TROPICA,-47
939,nai5610,Wallcovering,2012,Oct,2012,OCT,Material,280,Hospitality,Marina Mandarin,,MARINA MANDARIN,-66
939,nai5610,Wallcovering,2012,Oct,2012,OCT,Material,4900,Hospitality,Marina Mandarin,,MARINA MANDARIN,-94
939,nai5610,Wallcovering,2013,Apr,2013,APR,Material,542.5,Residential,,OCEAN PARK,OCEAN PARK,57
825,nai5610,Wallcovering,2013,Aug,2013,AUG,Material,77,Residential,,FREESIA WOODS,FREESIA WOODS,79
732,nai5610,Wallcovering,2013,Aug,2013,AUG,Material,679,Residential,,RIS GRANDEUR,RIS GRANDEUR,92
853,nai5610,Wallcovering,2013,Dec,2013,DEC,Material,77.5,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,89
853,nai5610,Wallcovering,2013,Dec,2013,DEC,Material,170.5,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-92
732,nai5610,Wallcovering,2013,Dec,2013,DEC,Material,2100,Residential,,TREE HOUSE,TREE HOUSE,58
732,nai5610,Wallcovering,2013,Feb,2013,FEB,Material,9.9,Residential,,THE INFINITI,THE INFINITI,37
732,nai5610,Wallcovering,2013,Feb,2013,FEB,Material,213.29,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-67
732,nai5610,Wallcovering,2013,Feb,2013,FEB,Material,232.68,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-22
732,nai5610,Wallcovering,2013,Feb,2013,FEB,Material,310.2,Residential,,SKY@ELEVEN,SKY@ELEVEN,52
732,nai5610,Wallcovering,2013,Jan,2013,JAN,Material,678.65,Residential,,WATERFRONT KEY,WATERFRONT KEY,38
955,nai5610,Wallcovering,2013,Mar,2013,MAR,Material,156,Residential,,ONZE @ TANJONG PAGAR,ONZE @ TANJONG PAGAR,90
955,nai5610,Wallcovering,2013,Mar,2013,MAR,Material,4550,Residential,,ONZE @ TANJONG PAGAR,ONZE @ TANJONG PAGAR,-4
731,nai5610,Wallcovering,2013,May,2013,MAY,Material,155,Residential,,SUITES AT ORCHARD,SUITES AT ORCHARD,-53
768,nai5610,Wallcovering,2013,Nov,2013,NOV,Material,139.5,Residential,,ESPA,ESPA,16
853,nai5610,Wallcovering,2013,Nov,2013,NOV,Material,542.5,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,51
853,nai5610,Wallcovering,2013,Nov,2013,NOV,Material,542.5,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,26
815,nai5610,Wallcovering,2013,Oct,2013,OCT,Material,87,Residential,,JARDIN,JARDIN,-32
815,nai5610,Wallcovering,2013,Oct,2013,OCT,Material,147.9,Residential,,JARDIN,JARDIN,23
815,nai5610,Wallcovering,2013,Oct,2013,OCT,Material,156.6,Residential,,JARDIN,JARDIN,6
815,nai5610,Wallcovering,2013,Oct,2013,OCT,Material,304.5,Residential,,JARDIN,JARDIN,-44
713,nai5610,Wallcovering,2013,Sep,2013,SEP,Material,1023,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,76
713,nai5610,Wallcovering,2013,Sep,2013,SEP,Material,1122,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,20
853,nai5610,Wallcovering,2014,Jul,2014,JUL,Material,266,Residential,,THE GLYNDEBOURNE,THE GLYNDEBOURNE,-21
853,nai5610,Wallcovering,2014,Jul,2014,JUL,Material,980,Residential,,THE GLYNDEBOURNE,THE GLYNDEBOURNE,-34
704,nai5610,Wallcovering,2014,Mar,2014,MAR,Material,139.5,Residential,,AMARYLLIS VILLE,AMARYLLIS VILLE,28
704,nai5610,Wallcovering,2014,Mar,2014,MAR,Material,1085,Residential,,AMARYLLIS VILLE,AMARYLLIS VILLE,-74
722,nai5610,Wallcovering,2014,May,2014,MAY,Material,290,Residential,,THE INTERLACE,THE INTERLACE,15
853,nai5610,Wallcovering,2014,Oct,2014,OCT,Material,266,Residential,,THE GLYNDEBOURNE,THE GLYNDEBOURNE,98
938,nai5610,Wallcovering,2016,Apr,2016,APR,Material,135,Residential,,THE INTERLACE,THE INTERLACE,8
763,nai5610,Wallcovering,2016,Sep,2016,SEP,Material,212,Residential,,THE TOPIARY,THE TOPIARY,50
853,nai5611,Wallcovering,2011,Dec,2011,DEC,Material,1120,Residential,,SENTOSA COVE,SENTOSA COVE,20
815,nai5611,Wallcovering,2011,Feb,2011,FEB,Material,360,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,40
712,nai5611,Wallcovering,2011,Jun,2011,JUN,Material,10.4,Residential,,THE ORCHARD RESIDENCES,THE ORCHARD RESIDENCES,-61
722,nai5611,Wallcovering,2011,Jun,2011,JUN,Material,550,Residential,,THE CLIFT,THE CLIFT,-58
938,nai5611,Wallcovering,2011,Jun,2011,JUN,Material,1024,Residential,,THE ORCHARD RESIDENCES,THE ORCHARD RESIDENCES,46
846,nai5611,Wallcovering,2011,Mar,2011,MAR,Material,135,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,8
846,nai5611,Wallcovering,2011,Mar,2011,MAR,Material,135,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,59
846,nai5611,Wallcovering,2011,Mar,2011,MAR,Material,225,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,21
846,nai5611,Wallcovering,2011,Mar,2011,MAR,Material,2250,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,6
892,nai5611,Wallcovering,2011,Oct,2011,OCT,Material,700,Residential,,KOVAN RESIDENCES,KOVAN RESIDENCES,80
913,nai5611,Wallcovering,2011,Sep,2011,SEP,Material,512,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-55
735,nai5611,Wallcovering,2011,Sep,2011,SEP,Material,704,Residential,,ELIAS GREEN,ELIAS GREEN,-35
732,nai5611,Wallcovering,2012,Mar,2012,MAR,Material,2112,Residential,,KOVAN RESIDENCES,KOVAN RESIDENCES,15
732,nai5611,Wallcovering,2012,Nov,2012,NOV,Material,390,Residential,,MI CASA,MI CASA,97
732,nai5611,Wallcovering,2012,Nov,2012,NOV,Material,975,Residential,,MI CASA,MI CASA,97
776,nai5611,Wallcovering,2012,Oct,2012,OCT,Material,213,Residential,,SIXTH AVENUE VILLE,SIXTH AVENUE VILLE,-62
815,nai5611,Wallcovering,2013,Jan,2013,JAN,Material,290,Residential,,THE SOVEREIGN,THE SOVEREIGN,-1
732,nai5611,Wallcovering,2013,May,2013,MAY,Material,915,Residential,,HAIG COURT,HAIG COURT,-11
815,nai5611,Wallcovering,2013,Sep,2013,SEP,Material,280,Hospitality,Hotel 81 - Elegance,,HOTEL 81 - ELEGANCE,70
853,nai5613,Wallcovering,2011,Dec,2011,DEC,Material,101.5,Residential,,SENTOSA COVE,SENTOSA COVE,-97
726,nai5613,Wallcovering,2011,Jul,2011,JUL,Material,138,Residential,,SUNVILLE,SUNVILLE,28
735,nai5613,Wallcovering,2011,Jun,2011,JUN,Material,213,Residential,,THE QUARTZ,THE QUARTZ,-14
735,nai5613,Wallcovering,2011,Jun,2011,JUN,Material,284,Residential,,THE QUARTZ,THE QUARTZ,64
853,nai5613,Wallcovering,2011,Nov,2011,NOV,Material,81.2,Residential,,SENTOSA COVE,SENTOSA COVE,40
722,nai5613,Wallcovering,2011,Nov,2011,NOV,Material,700,Residential,,LATITUDE,LATITUDE,-33
955,nai5613,Wallcovering,2011,Sep,2011,SEP,Material,192,Residential,,CLOVER BY THE PARK,CLOVER BY THE PARK,6
732,nai5613,Wallcovering,2012,Feb,2012,FEB,Material,162,Residential,,COSTA DEL SOL,COSTA DEL SOL,21
955,nai5613,Wallcovering,2012,Jan,2012,JAN,Material,1025,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-96
726,nai5613,Wallcovering,2012,Jul,2012,JUL,Material,225,Residential,,MERA WOODS,MERA WOODS,-81
704,nai5613,Wallcovering,2012,May,2012,MAY,Material,12,Residential,,LAKEHOLMZ,LAKEHOLMZ,33
704,nai5613,Wallcovering,2012,May,2012,MAY,Material,180,Residential,,LAKEHOLMZ,LAKEHOLMZ,98
704,nai5613,Wallcovering,2012,May,2012,MAY,Material,276,Residential,,LAKEHOLMZ,LAKEHOLMZ,-52
732,nai5613,Wallcovering,2012,Nov,2012,NOV,Material,390,Residential,,MI CASA,MI CASA,-83
732,nai5613,Wallcovering,2012,Nov,2012,NOV,Material,780,Residential,,MI CASA,MI CASA,-73
713,nai5613,Wallcovering,2012,Oct,2012,OCT,Material,126,Residential,,TREVISTA,TREVISTA,-92
713,nai5613,Wallcovering,2012,Oct,2012,OCT,Material,360,Residential,,TREVISTA,TREVISTA,41
713,nai5613,Wallcovering,2012,Oct,2012,OCT,Material,414,Residential,,TREVISTA,TREVISTA,-19
938,nai5613,Wallcovering,2013,Apr,2013,APR,Material,39,Residential,,DOUBLE BAY RESIDENCES,DOUBLE BAY RESIDENCES,-60
938,nai5613,Wallcovering,2013,Apr,2013,APR,Material,650,Residential,,DOUBLE BAY RESIDENCES,DOUBLE BAY RESIDENCES,26
722,nai5613,Wallcovering,2013,Feb,2013,FEB,Material,135,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-81
732,nai5613,Wallcovering,2013,Feb,2013,FEB,Material,1170,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,46
732,nai5613,Wallcovering,2013,Jul,2013,JUL,Material,2112,Residential,,NASSIM PARK RESIDENCES,NASSIM PARK RESIDENCES,-10
805,nai5613,Wallcovering,2013,May,2013,MAY,Material,280,Hospitality,"Shangri-La's Rasa Sentosa Resort & Spa, Singapore",,"SHANGRI-LA'S RASA SENTOSA RESORT & SPA, SINGAPORE",87
805,nai5613,Wallcovering,2013,May,2013,MAY,Material,315,Hospitality,"Shangri-La's Rasa Sentosa Resort & Spa, Singapore",,"SHANGRI-LA'S RASA SENTOSA RESORT & SPA, SINGAPORE",70
805,nai5613,Wallcovering,2013,May,2013,MAY,Material,665,Hospitality,"Shangri-La's Rasa Sentosa Resort & Spa, Singapore",,"SHANGRI-LA'S RASA SENTOSA RESORT & SPA, SINGAPORE",66
939,nai5613,Wallcovering,2013,Sep,2013,SEP,Material,12,Residential,,CAMDEN PARK,CAMDEN PARK,-54
939,nai5613,Wallcovering,2013,Sep,2013,SEP,Material,60,Residential,,CAMDEN PARK,CAMDEN PARK,85
939,nai5613,Wallcovering,2013,Sep,2013,SEP,Material,108,Residential,,CAMDEN PARK,CAMDEN PARK,72
815,nai5613,Wallcovering,2014,Jan,2014,JAN,Material,513,Residential,,N.A.,N.A.,-17
732,nai5613,Wallcovering,2015,Dec,2015,DEC,Material,291,Residential,,RIPPLE BAY,RIPPLE BAY,96
722,nai5614,Wallcovering,2011,Aug,2011,AUG,Material,1025,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-60
939,nai5614,Wallcovering,2011,Jul,2011,JUL,Material,1287,Residential,,SELETAR HILLS ESTATE,SELETAR HILLS ESTATE,-96
735,nai5614,Wallcovering,2011,Jun,2011,JUN,Material,213,Residential,,THE QUARTZ,THE QUARTZ,-74
735,nai5614,Wallcovering,2011,Jun,2011,JUN,Material,710,Residential,,THE QUARTZ,THE QUARTZ,31
732,nai5614,Wallcovering,2011,Nov,2011,NOV,Material,700,Residential,,FONTAINE PARRY,FONTAINE PARRY,56
722,nai5614,Wallcovering,2011,Nov,2011,NOV,Material,2590,Residential,,OLEANDER TOWERS,OLEANDER TOWERS,23
976,nai5614,Wallcovering,2012,Aug,2012,AUG,Material,1008,Residential,,THE TROPICA,THE TROPICA,64
704,nai5614,Wallcovering,2012,Feb,2012,FEB,Material,180,Residential,,COSTA DEL SOL,COSTA DEL SOL,90
976,nai5614,Wallcovering,2012,Feb,2012,FEB,Material,1600,Residential,,SEASONS PARK,SEASONS PARK,-16
732,nai5614,Wallcovering,2012,Feb,2012,FEB,Material,1750,Residential,,OASIS @ ELIAS,OASIS @ ELIAS,-50
736,nai5614,Wallcovering,2012,Jan,2012,JAN,Material,1045,Residential,,THE FLORENTINE,THE FLORENTINE,-52
976,nai5614,Wallcovering,2012,Jan,2012,JAN,Material,2400,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,79
707,nai5614,Wallcovering,2012,Jul,2012,JUL,Material,378,Residential,,SCOTTS SQUARE,SCOTTS SQUARE,-32
707,nai5614,Wallcovering,2012,Jul,2012,JUL,Material,440,Residential,,NEWTON SUITES,NEWTON SUITES,-60
707,nai5614,Wallcovering,2012,Jul,2012,JUL,Material,704,Residential,,NEWTON SUITES,NEWTON SUITES,-94
